long,lat,id,linea,estacion,numero_de_,destino_bo,lineas_de_,cierra_fin,escalera_p,escalera_m,ascensor,rampa,salvaescal,calle,altura,calle2,barrio,comuna,observacio,Objeto,dom_norma,dom_orig
-58.4011343260664,-34.6291905012408,329,H,INCLAN - MEZQUITA AL AHMAD,4,a Las Heras y Hospitales,,False,False,False,True,False,False,Jujuy,1633,,Parque Patricios,Comuna 4,Vestíbulo intermedio,Boca de subte,JUJUY AV. 1633,Jujuy 1633
-58.3990611192492,-34.6350212938628,330,H,CASEROS,1,Salida únicamente,,False,False,True,False,False,False,Jujuy,2112,,Parque Patricios,Comuna 4,Salida únicamente,Boca de subte,JUJUY AV. 2112,Jujuy 2112
-58.3992843355741,-34.6351242306099,331,H,CASEROS,2,a Las Heras y Hospitales,,False,True,False,False,False,False,Jujuy,2129,,Parque Patricios,Comuna 4,Vestíbulo intermedio,Boca de subte,JUJUY AV. 2129,Jujuy 2129
-58.3988921474059,-34.6355521534918,332,H,CASEROS,3,Salida únicamente,,False,False,True,False,False,False,Jujuy,2180,,Parque Patricios,Comuna 4,Salida únicamente,Boca de subte,JUJUY AV. 2180,Jujuy 2180
-58.399133261202,-34.6356142953859,333,H,CASEROS,6,a Las Heras y Hospitales,,False,True,False,False,False,False,Jujuy,2185,,Parque Patricios,Comuna 4,Vestíbulo intermedio,Boca de subte,JUJUY AV. 2185,Jujuy 2185
-58.3992174185089,-34.6353530460408,334,H,CASEROS,4,a Las Heras y Hospitales,,False,False,False,True,False,False,Jujuy,2179,,Parque Patricios,Comuna 4,Vestíbulo intermedio,Boca de subte,JUJUY AV. 2179,Jujuy 2179
-58.4057963350147,-34.6375900422711,335,H,PARQUE PATRICIOS,2,a Las Heras y Hospitales,,False,False,False,True,False,False,Monteagudo,35,,Parque Patricios,Comuna 4,Vestíbulo intermedio,Boca de subte,MONTEAGUDO 35,Monteagudo 35
-58.4059347738005,-34.6375138750739,336,H,PARQUE PATRICIOS,1,a Las Heras y Hospitales,,False,True,True,False,False,False,Monteagudo,29,,Parque Patricios,Comuna 4,Vestíbulo intermedio,Boca de subte,MONTEAGUDO 29,Monteagudo 29
-58.4124295130233,-34.6415503145927,337,H,HOSPITALES,1,a Las Heras,,False,True,True,False,False,False,Almafuerte,270,,Parque Patricios,Comuna 4,Vestíbulo intermedio,Boca de subte,ALMAFUERTE AV. 270,Almafuerte 270
-58.4125559138146,-34.6418234388572,338,H,HOSPITALES,5,a Las Heras,,False,True,True,False,False,False,Almafuerte,302,,Parque Patricios,Comuna 4,Vestíbulo intermedio,Boca de subte,ALMAFUERTE AV. 302,Almafuerte 302
-58.4127693299993,-34.6415445520891,339,H,HOSPITALES,2,a Las Heras,,False,True,False,False,False,False,Almafuerte,279,,Nueva Pompeya,Comuna 4,Vestíbulo intermedio,Boca de subte,ALMAFUERTE AV. 279,Almafuerte 279
-58.412438156482,-34.641686268598,340,H,HOSPITALES,3,a Las Heras,,False,False,False,True,False,False,Almafuerte,286,,Parque Patricios,Comuna 4,Vestíbulo intermedio,Boca de subte,ALMAFUERTE AV. 286,Almafuerte 286
-58.4034631264094,-34.5987620907231,341,H,CÓRDOBA,2,a Las Heras y Hopitales,,False,True,True,False,False,False,Cordoba,2572,,Balvanera,Comuna 3,Vestíbulo intermedio,Boca de subte,CORDOBA AV. 2572,Cordoba 2572
-58.4020261890136,-34.5943944130817,342,H,SANTA FE - CARLOS JAUREGUI,3,a Las Heras y Hopitales,D,False,True,False,False,False,False,Santa Fe,2491,,Recoleta,Comuna 2,Vestíbulo intermedio,Boca de subte,SANTA FE AV. 2491,Santa Fe 2491
-58.4344646903156,-34.5752644927656,343,D,MINISTRO CARRANZA - MIGUEL ABUELO,1,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,5328,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,SANTA FE AV. 5328,Santa Fe 5328
-58.3748260653899,-34.6084840666294,344,A,PERU,1,a Pza. de Mayo,E-D,False,False,False,True,False,False,Avenida de Mayo,599,,Monserrat,Comuna 1,Sólo andén a Pza. de Mayo,Boca de subte,DE MAYO AV. 599,Avenida de Mayo 599
-58.3747681395701,-34.6087046437217,345,A,PERU,2,a San Pedrito,E-D,False,False,False,True,False,False,Avenida de Mayo,598,,Monserrat,Comuna 1,Sólo andén a San Pedrito,Boca de subte,DE MAYO AV. 598,Avenida de Mayo 598
-58.3923444255493,-34.6092960142205,346,A,CONGRESO - PDTE. DR. RAÚL ALFONSÍN,6,a San Pedrito,,False,False,False,True,False,False,Rivadavia,1802,,,,Solo anden a San pedrito,Boca de subte,,Rivadavia 1802
-58.392902730996,-34.6091556158485,347,A,CONGRESO - PDTE. DR. RAÚL ALFONSÍN,5,a Plaza de Mayo,,False,False,False,True,False,False,Rivadavia,1851,,,,Solo anden a Plaza de Mayo,Boca de subte,,Rivadavia 1851
-58.4149137586138,-34.6106737844135,348,A,LORIA,5,a Plaza de Mayo,,False,False,False,True,False,False,Rivadavia,3425,,Almagro,Comuna 5,Solo anden a Plaza de Mayo,Boca de subte,RIVADAVIA AV. 3425,Rivadavia 3425
-58.4213086854366,-34.6117065206801,349,A,CASTRO BARROS,6,a San Pedrito,,False,False,False,True,False,False,Rivadavia,3916,,Almagro,Comuna 5,Solo anden a San Pedrito,Boca de subte,RIVADAVIA AV. 3916,Rivadavia 3916
-58.4412781764527,-34.6205964509408,350,A,PRIMERA JUNTA,2,a San Pedrito,,False,False,False,True,False,False,Del Barco Centenera,11,,Caballito,Comuna 6,Vestíbulo intermedio,Boca de subte,BARCO CENTENERA DEL 11,Del Barco Centenera 11
-58.4663703653828,-34.5839601088473,351,B,TRONADOR - VILLA ORTÚZAR,3,a L. N. Alem y J. M. de Rosas,,False,False,False,True,False,False,Guevara,1600,,Villa Ortuzar,Comuna 15,Andén central,Boca de subte,GUEVARA 1600,Guevara 1600
-58.4735499653176,-34.5818917463499,352,B,DE LOS INCAS - PQUE. CHAS,2,a L. N. Alem y J. M. de Rosas,,False,False,False,True,False,False,Triunvirato,3700,,Villa Ortuzar,Comuna 15,Vestíbulo intermedio,Boca de subte,TRIUNVIRATO AV. 3700,Triunvirato 3700
-58.4808709525874,-34.5780165511151,353,B,ECHEVERRÍA,4,a L. N. Alem y J. M. de Rosas,,False,False,False,True,False,False,Triunvirato,4254,,Villa Urquiza,Comuna 12,Vestíbulo intermedio,Boca de subte,TRIUNVIRATO AV. 4254,Triunvirato 4254
-58.4867988797716,-34.574451313805,354,B,JUAN MANUEL DE ROSAS - VILLA URQUIZA,7,a L. N. Alem,,False,False,False,True,False,False,Monroe,5121,,Villa Urquiza,Comuna 12,Vestíbulo intermedio,Boca de subte,MONROE 5121,Monroe 5121
-58.4879708626428,-34.573937985864,355,B,JUAN MANUEL DE ROSAS - VILLA URQUIZA,2,a L. N. Alem,,False,False,False,True,False,False,Roosevelt,5154,,Villa Urquiza,Comuna 12,Vestíbulo intermedio,Boca de subte,ROOSEVELT FRANKLIN D. AV. 5154,Roosevelt 5154
-58.3810652315602,-34.6275871144793,356,C,CONSTITUCION,3,a Retiro,,False,True,False,False,False,False,Martin Rodriguez,1147,,Boca,Comuna 4,Andén central,Boca de subte,"RODRIGUEZ, MARTIN 1147",Martin Rodriguez 1147
-58.3749152861308,-34.6071096809324,357,D,CATEDRAL,3,a Congreso de Tucumán,A-E,False,True,False,False,False,False,Roque Sánez Peña,582,,,,Andén a C. de Tucumán,Boca de subte,,Roque Sánez Peña 582
-58.462927034302,-34.5553658426134,358,D,CONGRESO DE TUCUMAN,2,a Catedral,,False,True,False,False,False,False,Cabildo,2922,,Nuñez,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2922,Cabildo 2922
-58.4623810241645,-34.5559130615817,359,D,CONGRESO DE TUCUMAN,10,a Catedral,,False,False,False,True,False,False,Cabildo,2848,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2848,Cabildo 2848
-58.3706379704299,-34.6029272357369,361,B,LEANDRO N. ALEM,1,a J. M. de Rosas,,False,True,False,False,False,False,Corrientes,269,,San Nicolas,Comuna 1,Anden central,Boca de subte,CORRIENTES AV. 269,Corrientes 269
-58.3808404793487,-34.6043755082435,362,D,9 DE JULIO,5,a Catedral y Congreso de Tucumán,B-C,False,True,False,False,False,False,Carlos Pellegrini,341,,San Nicolas,Comuna 1,Galería Obelisco Sur,Boca de subte,"PELLEGRINI, CARLOS 341",Carlos Pellegrini 341
-58.3808331802735,-34.6044649434772,363,D,9 DE JULIO,7,a Catedral y Congreso de Tucumán,B-C,False,True,False,False,False,False,Carlos Pellegrini,341,,San Nicolas,Comuna 1,Galería Obelisco Sur,Boca de subte,"PELLEGRINI, CARLOS 341",Carlos Pellegrini 341
-58.402773932668,-34.5950964218447,364,H,SANTA FE - CARLOS JAUREGUI,5,a Las Heras y Hopitales,D,False,True,True,True,False,False,Pueyrredón,1338,,,,Vestíbulo intermedio,Boca de subte,,Pueyrredón 1338
-58.370531484685,-34.6086982598984,365,A,PLAZA DE MAYO,3,a San Pedrito,,False,False,False,True,False,False,Hipólito Yrigoyen,297,,Monserrat,Comuna 1,Andén Central,Boca de subte,"YRIGOYEN, HIPOLITO AV. 297",Hipólito Yrigoyen 297
-58.3981035362633,-34.5996449468336,366,D,FACULTAD DE MEDICINA,5,a Catedral,,False,False,False,True,False,False,Córdoba,2155,,Recoleta,Comuna 2,Andén a Catedral,Boca de subte,CORDOBA AV. 2155,Córdoba 2155
-58.3752402017106,-34.5923638227662,367,E,RETIRO,1,a Plaza de los Virreyes - Eva Perón,C,False,False,False,False,False,False,Ramos mejia,1301,,Retiro,Comuna 1,Vestíbulo intermedio,Boca de subte,"RAMOS MEJIA, JOSE MARIA, DR. AV. 1301",Ramos Mejía 1301
-58.3756331513133,-34.592273401481,368,E,RETIRO,3,a Plaza de los Virreyes - Eva Perón,C,False,False,False,False,False,False,Del Libertador Av,125,,Retiro,Comuna 1,Vestíbulo intermedio,Boca de subte,DEL LIBERTADOR AV. 125,Del Libertador 125
-58.3761025634314,-34.5919666169765,369,E,RETIRO,5,a Plaza de los Virreyes - Eva Perón,C,False,False,False,False,False,False,Del Libertador Av,145,,Retiro,Comuna 1,Vestíbulo intermedio,Boca de subte,DEL LIBERTADOR AV. 145,Del Libertador 145
-58.376536113076,-34.5916871243737,370,E,RETIRO,7,a Plaza de los Virreyes - Eva Perón,C,False,False,False,False,False,False,Del Libertador Av,185,,Retiro,Comuna 1,Vestíbulo intermedio,Boca de subte,DEL LIBERTADOR AV. 185,Del Libertador 185
-58.3759028850134,-34.5927703141959,371,E,RETIRO,2,a Plaza de los Virreyes - Eva Perón,C,False,False,False,False,False,False,Juncal,602,,Retiro,Comuna 1,Vestíbulo intermedio,Boca de subte,JUNCAL 602,Juncal 600
-58.3767688355559,-34.5922200718516,372,E,RETIRO,4,a Plaza de los Virreyes - Eva Perón,C,False,False,False,False,False,False,Basavilbaso,1393,,Retiro,Comuna 1,Vestíbulo intermedio,Boca de subte,BASAVILBASO 1393,Basavilbaso 1393
-58.3725076979358,-34.5962415076608,373,E,CATALINAS,4,a Plaza de los Virreyes - Eva Perón y Retiro,,False,False,False,False,False,False,Leandro N Alem,996,,Retiro,Comuna 1,Vestíbulo intermedio,Boca de subte,"ALEM, LEANDRO N. AV. 996",Leandro N Alem 996
-58.3722309402092,-34.5969012288486,374,E,CATALINAS,2,a Plaza de los Virreyes - Eva Perón y Retiro,,False,False,False,False,False,False,Leandro Alem,910,,Retiro,Comuna 1,Vestíbulo intermedio,Boca de subte,"ALEM, LEANDRO N. AV. 910",Leandro N Alem 910
-58.3717794203935,-34.5964422556071,375,E,CATALINAS,3,a Plaza de los Virreyes - Eva Perón y Retiro,,False,False,False,False,False,False,Leandro Alem,951,,Retiro,Comuna 1,Vestíbulo intermedio,Boca de subte,"ALEM, LEANDRO N. AV. 951",Leandro N Alem 951
-58.3717269832618,-34.5965449810427,376,E,CATALINAS,1,a Plaza de los Virreyes - Eva Perón y Retiro,,False,False,False,False,False,False,Leandro Alem,951,,Retiro,Comuna 1,Vestíbulo intermedio,Boca de subte,"ALEM, LEANDRO N. AV. 951",Leandro N Alem 951
-58.3699512032779,-34.6036274262913,377,E,CORREO CENTRAL,9,a Plaza de los Virreyes - Eva Perón y Retiro,B,False,False,False,False,False,False,Leandro Alem,345,,San Nicolas,Comuna 1,Vestíbulo intermedio,Boca de subte,"ALEM, LEANDRO N. AV. 345",Leandro N Alem 345
-58.3693727670477,-34.6042384855924,378,E,CORREO CENTRAL,11,a Plaza de los Virreyes - Eva Perón y Retiro,B,False,False,False,False,False,False,Sarmiento,151,,San Nicolas,Comuna 1,Vestíbulo intermedio,Boca de subte,SARMIENTO 151,Sarmiento 151
-58.3706252002112,-34.6031179038999,379,E,CORREO CENTRAL,2,a Plaza de los Virreyes - Eva Perón y Retiro,B,False,False,False,False,False,False,Av Corrientes,212,,San Nicolas,Comuna 1,Vestíbulo intermedio,Boca de subte,CORRIENTES AV. 212,Av Corrientes 212
-58.370438308798,-34.603919585415,380,E,CORREO CENTRAL,6,a Plaza de los Virreyes - Eva Perón y Retiro,B,False,False,False,False,False,False,Leandro Alem,322,,San Nicolas,Comuna 1,Salida únicamente,Boca de subte,"ALEM, LEANDRO N. AV. 322",Leandro N Alem 322
-58.3704110959096,-34.6044531470753,381,E,CORREO CENTRAL,8,a Plaza de los Virreyes - Eva Perón y Retiro,B,False,False,False,False,False,False,Leandro Alem,286,,San Nicolas,Comuna 1,Vestíbulo intermedio,Boca de subte,"ALEM, LEANDRO N. AV. 286",Leandro N Alem 286
-58.391020964631,-34.5830355912055,382,H,FACULTAD DE DERECHO - JULIETA LANTERI,1,a Hospitales,,False,True,True,True,True,False,"Figueroa Alcorta, Pres. Av.",0,"Gonzalez, Julio Victor",Recoleta,Comuna 2,,Boca de subte,"FIGUEROA ALCORTA, PRES. AV. y GONZALEZ, JULIO VICTOR","Figueroa Alcorta, Pres. Av. y Gonzalez, Julio Victor"
